Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
2520,5.6,0.26,0.18,1.4,34,18,135,0.99174,3.32,0.35,10.2,Good
1539,6.5,0.33,0.38,2.5,47,30,148,0.98964,3.17,0.43,12.7,Good
2351,7.6,0.2,0.3,14.2,56,53,212.5,999,3.14,0.46,8.9,Good
1848,6.8,0.3,0.33,12.8,41,60,168,0.99659,3.1,0.56,9.8,Disappointing
3191,7.8,0.22,0.36,1.4,56,21,153,993,3.2,0.53,10.4,Good
4434,7.7,0.3,0.23,2,68,28,138,0.99382,3.11,0.62,9.8,Disappointing
3392,5.9,0.33,0.32,8.1,38,9,34,0.9911,3.22,0.36,12.7,Good
4194,5.1,165,0.22,5.7,47,42,146,0.9934,3.18,0.55,9.9,Good
1522,7.4,0.18,0.31,1.4,58,38,167,0.9931,3.16,0.53,10,Good
1477,7.5,0.38,0.56,9.7,55,15,170,0.99605,3.13,0.65,9.9,Good
563,6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,Good
4460,6.5,0.29,0.42,10.6,42,66,202,0.99674,3.24,0.53,9.5,Good
3289,6.6,0.16,0.35,1.8,42,26,105,0.98962,3.19,0.75,12.4,Good
3627,8,0.22,0.31,5.6,49,24,97,993,3.1,0.42,10.9,Disappointing
2312,7.9,0.18,0.37,1.2,0.04,16,75,992,3.18,0.63,10.8,Disappointing
629,6.7,0.3,0.49,4.8,34,36,158,0.9945,3.12,0.45,9.9,Good
875,6.9,0.29,0.41,7.8,46,52,171,0.99537,3.12,0.51,9.6,Disappointing
2039,5.2,0.24,0.15,7.1,43,32,134,0.99378,3.24,0.48,9.9,Good
349,7.5,0.33,0.48,19.45,48,55,243,1001,2.95,0.4,8.8,Disappointing
2340,7,0.15,0.28,14.7,51,29,149,0.99792,2.96,0.39,9,Good
2181,6.4,0.2,0.22,7.4,32,53,172,0.99404,3.24,0.58,11,Good
3068,6.1,0.22,0.23,3.1,52,15,104,0.9948,3.14,0.42,8.7,Disappointing
699,7.6,0.3,0.22,10.2,49,57,191,0.9966,3.08,0.4,9.3,Good
1127,5.9,0.26,0.29,5.4,46,34,116,0.99224,3.24,0.41,11.4,Good
4037,10.2,0.44,0.88,6.2,49,20,124,0.9968,2.99,0.51,9.9,Disappointing
4623,6.9,0.38,0.32,8.5,44,36,152,0.9932,3.38,0.35,12,Good
4231,8.1,0.2,0.4,2,37,19,87,0.9921,3.12,0.54,11.2,Good
680,6.1,0.37,0.46,12,42,61,210,997,3.17,0.59,9.7,Good
4238,7.4,0.19,0.31,14.5,45,39,193,0.9986,3.1,0.5,9.2,Good
3902,6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,Good
4293,7.5,0.27,0.31,17.7,51,33,173,999,3.09,0.64,10.2,Disappointing
91,7,0.32,0.24,6.2,48,31,228,0.9957,3.23,0.62,9.4,Good
1784,6.8,0.17,0.17,5.1,49,26,82,993,3,0.38,9.8,Good
3030,5.8,0.3,0.09,6.3,42,36,138,0.99382,3.15,0.48,9.7,Disappointing
1056,6.6,0.21,0.34,5.6,46,30,140,0.99299,3.22,0.38,11,Disappointing
2170,6.9,0.25,0.26,5.2,24,36,135,0.9948,3.16,0.72,10.7,Good
1978,7.7,0.24,0.29,15.3,44,39,194,0.9982,3.06,0.47,9.6,Good
1568,6.2,0.16,0.32,1.1,36,74,184,0.99096,3.22,0.41,11,Good
3687,8,0.24,0.3,17.45,56,43,184,0.9997,3.05,0.5,9.2,Good
1345,6.9,0.35,0.55,11.95,38,22,111,0.99687,3.11,0.29,9.7,Disappointing
1206,6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,Good
3298,6.7,0.28,0.34,8.9,48,32,111,0.99455,3.25,0.54,11,Good
324,9,0.38,0.53,2.1,102,19,76,0.99001,2.93,0.57,12.9,Disappointing
3091,6.7,0.31,0.42,6.4,57,25,148,0.9955,3.16,0.45,9.6,Disappointing
1042,7,0.36,0.32,10.05,45,37,131,0.99352,3.09,0.33,11.7,Good
551,8.1,0.29,0.49,7.1,42,22,124,0.9944,3.14,0.41,10.8,Good
391,5.8,0.29,0.38,10.7,38,49,136,0.99366,3.11,0.59,11.2,Good
287,6.7,0.17,0.5,2.1,43,27,122,0.9923,3.15,0.45,10.3,Good
809,8.1,0.36,0.59,13.6,51,60,134,0.99886,2.96,0.39,8.7,Disappointing
3002,6.3,0.3,0.19,7.7,49,47,184,0.99514,3.22,0.48,9.5,Disappointing
1441,5.7,0.25,0.27,10.8,0.05,58,116,0.99592,3.1,0.5,9.8,Good
2483,7,0.15,0.28,14.7,51,29,149,0.99792,2.96,0.39,9,Good
4083,6.9,0.26,0.49,1.6,58,39,166,0.9965,3.65,0.52,9.4,Disappointing
1061,6.8,0.26,0.44,8.2,46,52,183,0.99584,3.2,0.51,9.4,Disappointing
2571,6.5,0.28,0.26,8.8,0.04,44,139,0.9956,3.32,0.37,10.2,Good
2277,8.8,0.24,0.23,10.3,32,12,97,0.99571,3.13,0.4,10.7,Good
1060,7.3,0.26,0.33,11.8,57,48,127,0.99693,3.1,0.55,10,Good
75,6.5,0.32,0.23,1.2,54,39,208,0.99272,3.18,0.46,9.9,Good
4048,7.5,0.31,0.24,7.1,31,28,141,0.99397,3.16,0.38,10.6,Good
880,6.2,0.27,0.18,1.5,28,20,111,0.99228,3.41,0.5,10,Disappointing
1852,6.8,0.11,0.42,1.1,42,51,132,0.99059,3.18,0.74,11.3,Good
2322,6,0.13,0.28,5.7,38,56,189.5,0.9948,3.59,0.43,10.6,Good
1015,6.7,0.23,0.31,2.1,46,30,96,0.9926,3.33,0.64,10.7,Good
1636,6.1,0.37,0.2,7.6,31,49,170,0.99558,3.22,0.48,9.5,Disappointing
1318,5.8,0.29,0.05,0.8,38,11,30,0.9924,3.36,0.35,9.2,Disappointing
347,6,0.2,0.38,1.3,34,37,104,0.98865,3.11,0.52,12.7,Good
619,7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,Good
2931,6.4,0.27,0.17,8.4,44,60,198,0.99578,3.21,0.47,9.4,Disappointing
3743,6.3,0.27,0.25,5.8,38,52,155,995,3.28,0.38,9.4,Good
3042,6,0.19,0.26,12.4,48,50,147,0.9972,3.3,0.36,8.9,Good
2917,7.1,0.18,0.74,15.6,44,44,176,0.9996,3.38,0.67,9,Good
4186,6.2,0.28,0.51,7.9,56,49,206,0.9956,3.18,0.52,9.4,Disappointing
2510,6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,Good
3526,5.3,0.16,0.39,1,28,40,101,0.99156,3.57,0.59,10.6,Good
3965,6.4,0.17,0.34,1.5,91,42,135,0.9938,3.25,0.49,9.6,Good
2656,6.4,0.25,0.33,1.4,0.04,42,115,0.9906,3.19,0.48,11.3,Good
3202,5.8,0.17,0.36,1.3,36,11,70,0.99202,3.43,0.68,10.4,Good
2788,6.4,0.16,0.25,1.4,57,21,125,0.99091,3.23,0.44,11.1,Good
3257,7.4,0.17,0.29,1.4,47,23,107,0.9939,3.52,0.65,10.4,Good
1032,6.7,0.24,0.33,12.3,46,31,145,0.9983,3.36,0.4,9.5,Disappointing
6,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,Good
656,6.4,0.29,0.32,2.4,14,34,89,0.99008,3.24,0.66,12.5,Good
2567,6.6,0.27,0.41,1.3,52,16,142,0.9951,3.42,0.47,10,Good
3719,7,0.31,0.26,7.4,69,28,160,0.9954,3.13,0.46,9.8,Good
1745,6.7,0.23,0.17,1.3,61,14,100,0.9925,3.07,0.55,9.5,Disappointing
96,8,0.29,0.29,13.2,46,26,113,0.9983,3.25,0.37,9.7,Good
211,7.2,0.39,0.54,1.4,157,34,132,0.99449,3.11,0.53,9,Good
590,6.2,0.3,0.49,11.2,58,68,215,0.99656,3.19,0.6,9.4,Good
3427,8.5,0.16,0.33,1,76,17,57,0.9921,3.14,0.46,10.6,Good
2690,6.3,0.3,0.24,6.6,0.04,38,141,995,3.22,0.47,9.5,Disappointing
1800,9,0.3,0.49,7.2,39,32,84,0.9938,2.94,0.32,11.5,Good
3509,6.4,0.18,0.74,11.9,46,54,168,0.9978,3.58,0.68,10.1,Disappointing
931,6.9,0.33,0.62,7.5,38,46,132,0.99143,3.23,0.43,13.4,Good
396,6.5,0.26,0.34,16.3,51,56,197,1.0004,3.49,0.42,9.8,Disappointing
2487,8.3,0.18,0.3,1.1,33,20,57,0.99109,3.02,0.51,11,Good
3708,7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,Disappointing
3047,6.5,0.2,0.35,3.9,0.04,27,140,0.99102,2.98,0.53,11.8,Good
1311,6.7,0.2,0.24,6.5,44,28,100,0.99348,3.12,0.33,10.2,Good
1471,9.2,0.19,0.42,2,47,16,104,0.99517,3.09,0.66,10,Disappointing
137,7.2,0.25,0.32,1.5,54,24,105,0.99154,3.17,0.48,11.1,Good
1545,6.5,0.22,0.27,1.6,39,36,116,0.99178,3.38,0.57,11,Good
2386,6.3,0.12,0.36,2.1,44,47,146,0.9914,3.27,0.74,11.4,Good
2776,7,0.22,0.29,8.9,0.05,24,90,0.99556,3.29,0.46,9.8,Good
4451,7,0.22,0.28,10.6,39,32,117,0.99355,3.05,0.55,11.5,Good
3787,6,0.2,0.33,1.1,39,45,126,0.99051,3.31,0.45,11.6,Good
4145,7.7,0.3,0.34,1.2,48,4,119,0.99084,3.18,0.34,12.1,Good
4056,7.6,0.56,0.12,10.4,96,22,177,0.9983,3.32,0.45,9.1,Disappointing
1447,6.5,0.25,0.32,9.9,45,41,128,0.99636,3.18,0.52,9.6,Good
3541,6.3,0.29,0.29,3.3,37,32,140,0.9895,3.17,0.36,12.8,Good
2594,7.4,0.22,0.26,8.8,27,23,112,0.9931,2.98,0.41,11.4,Good
844,6,0.16,0.37,1.5,25,43,117,0.9928,3.46,0.51,9.7,Good
3595,7.2,0.34,0.3,8.4,51,40,167,0.99756,3.48,0.62,9.7,Disappointing
781,8.3,0.22,0.38,14.8,54,32,126,1.0002,3.22,0.5,9.7,Disappointing
1529,7.4,0.19,0.3,12.8,53,48.5,229,0.9986,3.14,0.49,9.1,Good
3492,6.6,0.17,0.28,1.8,42,62,178,0.99204,3.15,0.42,10.2,Disappointing
3253,5.6,295,0.2,2.2,49,18,134,0.99378,3.21,0.68,10,Disappointing
2004,7.9,0.16,0.74,17.85,37,52,187,0.9998,2.99,0.41,9.3,Disappointing
4490,6.4,125,0.29,5.85,42,24,99,992,3.23,0.32,12,Good
3223,7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,Good
2506,7.2,0.37,0.15,2,29,27,87,0.9903,3.3,0.59,12.6,Good
3246,5.6,0.49,0.13,4.5,39,17,116,0.9907,3.42,0.9,13.7,Good
4299,7.9,0.34,0.44,6.5,27,47,126,0.99124,2.96,0.37,12.5,Good
882,7.6,0.3,0.37,1.6,87,27,177,0.99438,3.09,0.5,9.8,Disappointing
2444,7.9,0.21,0.4,1.2,39,38,107,992,3.21,0.54,10.8,Good
1672,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,Good
4435,9.1,0.33,0.38,1.7,62,50.5,344,0.9958,3.1,0.7,9.5,Disappointing
4308,7.4,0.16,0.31,6.85,59,31,131,0.9952,3.29,0.34,9.7,Disappointing
1627,5.7,0.22,0.22,16.65,44,39,110,0.99855,3.24,0.48,9,Good
3430,5.3,0.24,0.33,1.3,33,25,97,0.9906,3.59,0.38,11,Good
2030,5.3,0.76,0.03,2.7,43,27,93,0.9932,3.34,0.38,9.2,Disappointing
2406,6.4,0.21,0.21,5.1,97,21,105,0.9939,3.07,0.46,9.6,Disappointing
3745,7.8,0.42,0.26,9.2,58,34,199,0.9972,3.14,0.55,9.3,Good
4617,7.5,0.24,0.31,13,49,46,217,0.9985,3.08,0.53,8.8,Disappointing
3662,7.2,0.16,0.49,1.3,37,27,104,0.9924,3.23,0.57,10.6,Good
2811,6.4,0.22,0.32,7.9,29,34,124,0.9948,3.4,0.39,10.2,Disappointing
3066,5.6,255,0.57,10.7,56,66,171,0.99464,3.25,0.61,10.4,Good
2088,6.3,0.35,0.26,17.6,61,59,198,0.99918,3.11,0.49,8.8,Disappointing
924,5.8,0.18,0.28,1.3,34,9,94,0.99092,3.21,0.52,11.2,Good
3437,6.2,0.33,0.29,1.3,42,26,138,0.9956,3.77,0.64,9.5,Disappointing
3248,8.2,0.26,0.44,1.3,46,7,69,0.9944,3.14,0.62,10.2,Disappointing
3911,6,0.28,0.25,1.8,42,8,108,0.9929,3.08,0.55,9,Disappointing
858,6.2,0.18,0.38,1.5,28,36,117,993,3.47,0.54,9.7,Good
3505,7.2,0.24,0.34,1.1,45,3,64,0.9913,3.23,0.51,11.4,Disappointing
705,7.1,0.26,0.31,2.2,44,29,128,0.9937,3.34,0.64,10.9,Good
1708,6.6,0.27,0.25,1.2,33,36,111,0.98918,3.16,0.37,12.4,Good
2882,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,Good
3478,6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,Good
2822,6.6,0.21,0.31,11.4,39,46,165,0.99795,3.41,0.44,9.8,Good
865,6.1,0.28,0.24,19.95,74,32,174,0.99922,3.19,0.44,9.3,Good
2403,6.2,0.37,0.24,6.1,32,19,86,0.98934,3.04,0.26,13.4,Good
2246,6.9,0.44,0.18,11.8,51,26,126,0.9975,3.23,0.48,9.1,Disappointing
2057,7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,Disappointing
2089,7.9,0.37,0.3,2.7,29,64,158,0.9916,3.12,0.59,12,Good
2015,,0.21,0.28,5.9,47,29,101,0.99278,3.15,0.4,11,Good
2289,6.3,0.33,0.2,17.9,66,36,161,0.9991,3.14,0.51,8.8,Disappointing
3313,5.1,0.35,0.26,6.8,34,36,120,0.99188,3.38,0.4,11.5,Good
2831,7,0.16,0.25,14.3,44,27,149,998,2.91,0.46,9.2,Good
257,6,395,0,1.4,42,7,55,0.99135,3.37,0.38,11.2,Disappointing
3503,6.8,0.39,0.31,14.35,43,28,162,0.9988,3.17,0.54,9.1,Disappointing
547,5.8,0.4,0.42,4.4,47,38.5,245,0.9937,3.25,0.57,9.6,Good
1457,6.9,0.24,0.33,12.5,46,47,153,0.9983,3.28,0.77,9.6,Good
339,5.2,0.17,0.27,0.7,0.03,11,68,0.99218,3.3,0.41,9.8,Disappointing
357,6,0.34,0.29,6.1,46,29,134,0.99462,3.48,0.57,10.7,Good
4303,6.6,0.34,0.2,1,53,26,112,0.99336,3.32,0.55,9.1,Disappointing
3217,6.2,0.23,0.35,0.7,51,24,111,0.9916,3.37,0.43,11,Disappointing
4413,7.6,0.39,0.46,11.7,84,55,170,0.99773,2.91,0.51,9,Disappointing
1242,6.3,0.32,0.35,11.1,39,29,198,0.9984,3.36,0.5,9.4,Good
4246,6.4,0.24,0.32,0.95,41,23,131,0.99033,3.25,0.35,11.8,Disappointing
3649,8.3,0.14,0.45,1.5,39,18,98,0.99215,3.02,0.56,11,Good
3754,6.2,255,0.27,1.3,37,30,86,0.98834,3.05,0.59,12.9,Good
2495,7.5,705,0.1,13,44,44,214,0.99741,3.1,0.5,9.1,Disappointing
947,5.6,0.39,0.24,4.7,34,27,77,0.9906,3.28,0.36,12.7,Disappointing
3913,5.5,0.16,0.31,1.2,26,31,68,0.9898,3.33,0.44,11.6333333333333,Good
4574,7.3,0.19,0.49,15.55,58,50,134,0.9998,3.42,0.36,9.1,Good
1908,6.9,0.32,0.13,7.8,42,11,117,996,3.23,0.37,9.2,Disappointing
267,7.9,0.18,0.49,5.2,51,36,157,0.9953,3.18,0.48,10.6,Good
200,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,Good
3044,5.6,245,0.25,9.7,32,12,68,994,3.31,0.34,10.5,Disappointing
2767,5.9,0.32,0.28,4.7,39,34,94,0.98964,3.22,0.57,13.1,Good
2104,6.7,0.23,0.25,1.6,36,28,143,0.99256,3.3,0.54,10.3,Good
718,6.6,0.17,0.38,1.5,32,28,112,0.9914,3.25,0.55,11.4,Good
1170,7,0.29,0.33,0.9,41,20,117,0.99048,3.21,0.5,11.4,Disappointing
475,5.6,0.21,0.4,1.3,41,81,147,0.9901,3.22,0.95,11.6,Good
3428,6.8,0.16,0.36,1.3,34,32,98,0.99058,3.02,0.58,11.3,Good
2592,7,0.36,0.32,10.5,45,35,135,0.9935,3.09,0.33,11.6,Good
3048,6.8,0.16,0.36,1.3,34,32,98,0.99058,3.02,0.58,11.3,Good
2769,7.6,0.32,0.35,1.6,92,24,138,0.99438,3.19,0.44,9.8,Disappointing
3200,5.5,335,0.3,2.5,71,27,128,0.9924,3.14,0.51,9.6,Good
1261,6.9,0.21,0.28,2.4,56,49,159,0.9944,3.02,0.47,8.8,Good
157,6.4,0.21,0.44,7.4,45,47,182,0.9957,3.24,0.46,9.1,Disappointing
4273,6.8,0.32,0.18,7.5,41,71,223,0.9959,3.14,0.41,8.9,Disappointing
4377,7,0.34,0.1,3.5,44,17,63,0.9937,3.01,0.39,9.2,Disappointing
1501,6.7,0.18,0.37,1.3,27,42,125,0.98939,3.24,0.37,12.8,Good
4514,6.5,0.34,0.28,1.8,41,43,188,0.9928,3.13,0.37,9.6,Good
3873,6.1,0.31,0.58,5,39,36,114,0.9909,3.3,0.6,12.3,Good
1001,6.4,0.3,0.51,5.5,48,62,172,0.9942,3.08,0.45,9.1,Good
3033,6.2,0.2,0.31,1,31,22,73,0.99035,3.24,0.52,11.3,Good
3736,8.4,0.17,0.31,6.7,38,29,132,0.9945,3.1,0.32,10.6,Good
2721,7.6,0.3,0.38,2.1,43,10,98,0.99296,3.17,0.65,11,Disappointing
846,8.1,0.26,0.37,1.9,72,48,159,0.9949,3.37,0.7,10.9,Good
3196,8,0.59,0.71,17.35,38,61,228,1,2.95,0.75,9.3,Disappointing
4135,6.6,0.22,0.37,15.4,35,62,153,0.99845,3.02,0.4,9.3,Disappointing
434,6.4,0.28,0.22,12.8,39,51,150,0.99535,3.23,0.43,10.7,Good
3453,7.2,0.31,0.5,13.3,56,68,195,0.9982,3.01,0.47,9.2,Disappointing
474,6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,Good
1803,6,0.32,0.33,9.9,32,22,90,0.99258,3.1,0.43,12.1,Good
2189,6.2,0.21,0.27,1.7,38,41,150,0.9933,3.49,0.71,10.5,Good
1918,5.8,0.2,0.24,1.4,33,65,169,0.99043,3.59,0.56,12.3,Good
4585,6.2,0.24,0.29,13.3,39,49,130,0.9952,3.33,0.46,11,Good
3095,5.9,0.23,0.24,3.8,38,61,152,0.99139,3.31,0.5,11.3,Good
754,8.3,0.39,0.7,10.6,45,33,169,0.9976,3.09,0.57,9.4,Disappointing
46,6.7,0.31,0.3,2.1,38,18,130,0.9928,3.36,0.63,10.6,Good
3820,6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,Disappointing
4302,6.5,0.38,0.53,1.4,142,5,69,0.9926,3.14,0.52,10.1,Disappointing
2991,7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,Disappointing
1851,7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,Disappointing
448,6.5,0.21,0.37,2.5,48,70,138,0.9917,3.33,0.75,11.4,Good
720,7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,Disappointing
4060,6.6,0.34,0.28,1.3,35,32,90,0.9916,3.1,0.42,10.7,Good
2838,7.4,0.36,0.32,1.9,36,27,119,0.99196,3.15,0.49,11.2,Good
4315,6.8,0.4,0.29,2.8,44,27,97,0.9904,3.12,0.42,11.2,Good
1087,6.7,0.22,0.37,1.6,28,24,102,0.9913,3.29,0.59,11.6,Good
1658,6.2,0.23,0.23,1.2,18,18,128,0.99178,3.05,0.28,10.6,Disappointing
1106,7.2,0.15,0.39,1.8,43,21,159,0.9948,3.52,0.47,10,Disappointing
4140,8.1,0.29,0.49,7.1,42,22,124,0.9944,3.14,0.41,10.8,Good
2923,7.3,155,0.49,1.3,39,34,136,0.9926,3.14,0.77,10.5,Good
4373,6.8,0.24,0.37,7.45,43,59,188,0.99579,3.2,0.5,9.4,Good
2640,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,Good
3309,6.4,0.34,0.23,6.3,39,37,143,0.9944,3.19,0.65,10,Good
1456,6.5,0.41,0.22,4.8,52,49,142,0.9946,3.14,0.62,9.2,Disappointing
1314,6,0.2,0.24,1.8,0.03,30,105,0.9909,3.31,0.47,11.5,Good
1228,7.1,0.16,0.36,1.2,43,21,90,0.9925,3.16,0.42,11,Good
3659,6.8,0.21,0.36,18.1,,32,133,1,3.27,0.48,8.8,Disappointing
4211,6.8,0.63,0.04,1.3,58,25,133,0.99271,3.17,0.39,10.2,Disappointing
2367,6,0.28,0.49,6.8,48,61,222,0.9953,3.19,0.47,9.3,Disappointing
802,6.7,0.26,0.29,7.1,36,28,100,0.99534,3.08,0.36,9.3,Good
2787,6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6,Good
4357,5.8,0.22,0.29,0.9,34,34,89,0.98936,3.14,0.36,11.1,Good
3470,7.2,0.23,0.38,14.3,58,55,194,0.9979,3.09,0.44,9,Good
1599,6.6,0.32,0.33,2.5,52,40,210,0.99316,3.15,0.6,10,Disappointing
2253,8,0.22,0.42,14.6,44,45,163,1.0003,3.21,0.69,8.6,Good
4250,7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,Good
3767,7,0.15,0.28,14.7,51,29,149,0.99792,2.96,0.39,9,Good
1406,6.6,0.23,0.29,14.45,57,29,144,0.99756,3.33,0.54,10.2,Good
3081,5.7,0.21,0.32,0.9,38,38,121,0.99074,3.24,0.46,10.6,Good
2399,8,0.14,0.49,1.5,35,42,120,0.9928,3.26,0.4,10.6,Good
1110,8.6,0.34,0.36,1.4,45,11,119,0.99556,3.17,0.47,9.4,Disappointing
1575,7.3,0.22,0.3,8.2,47,42,207,0.9966,3.33,0.46,9.5,Good
3174,7.5,0.25,0.32,8.2,24,53,209,0.99563,3.12,0.46,10.8,Good
3003,6.6,0.15,0.32,6,33,59,128,0.99192,3.19,0.71,12.1,Good
750,7,0.46,0.2,16.7,46,50,184,0.99898,3.08,0.56,9.4,Disappointing
1010,7.3,0.34,0.22,1.4,44,43,176,0.99286,3.14,0.46,9.9,Disappointing
4136,8.4,0.58,0.27,12.15,33,37,116,0.9959,2.99,0.39,10.8,Good
144,7.7,0.15,0.29,1.3,29,10,64,0.9932,3.35,0.39,10.1,Disappointing
3162,6.2,0.36,0.26,13.2,51,54,201,0.9976,3.25,0.46,9,Disappointing
2676,7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,Good
2213,6.9,0.2,0.37,6.2,27,24,97,992,3.38,0.49,12.2,Good
1332,9.2,0.28,0.46,3.2,58,39,133,996,3.14,0.58,9.5,Disappointing
873,7.3,0.28,0.42,1.2,33,29,142,0.99205,3.17,0.43,10.7,Disappointing
3466,5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,Good
1201,7.8,0.21,0.34,11.9,39,55,140,0.9959,3.02,0.31,10.3,Good
3445,6.7,0.26,0.39,6.4,171,64,200,0.99562,3.19,0.38,9.4,Good
3814,8.4,0.36,0.36,11.1,32,21,132,0.99313,2.95,0.39,13,Good
3034,5.8,0.3,0.42,1.1,36,19,113,0.98871,3.1,0.46,12.6,Good
1642,7.6,0.28,0.17,1.6,46,28,117,0.99288,3.08,0.43,10,Disappointing
2083,6.3,0.28,0.24,8.45,31,32,172,0.9958,3.39,0.57,9.7,Good
4279,6.4,0.29,0.24,3.2,37,31,95,0.98942,2.9,0.66,12.6,Good
1189,6.6,0.24,0.28,1.8,28,39,132,0.99182,3.34,0.46,11.4,Disappointing
2920,6.2,0.16,0.47,1.4,29,23,81,0.99,3.26,0.42,12.2,Good
2502,6.1,0.34,0.21,5,42,17,133,0.99373,3.02,0.53,9.4,Disappointing
2598,6.3,0.22,0.27,4.5,36,81,157,0.9928,3.05,0.76,10.7,Good
1055,6.8,0.26,0.32,7,41,38,118,0.9939,3.25,0.52,10.8,Good
302,6.6,0.24,0.27,1.4,57,33,152,0.9934,3.22,0.56,9.5,Good
3658,6.7,0.29,0.45,14.3,54,30,181,0.99869,3.14,0.57,9.1,Disappointing
1468,6.6,0.24,0.29,2,23,19,86,0.99,3.25,0.45,12.5,Good
1820,8.3,0.42,0.62,19.25,0.04,41,172,1.0002,2.98,0.67,9.7,Disappointing
4355,7.2,0.17,0.34,6.4,42,16,111,0.99278,2.99,0.4,10.8,Good
70,6.8,0.25,0.27,10.7,76,47,154,0.9967,3.05,0.38,9,Disappointing
691,6.7,0.46,0.18,2.4,34,25,98,0.9896,3.08,0.44,12.6,Good
1037,8.2,0.23,0.29,1.8,47,47,187,0.9933,3.13,0.5,10.2,Good
1897,9.8,0.44,0.4,2.8,36,35,167,0.9956,2.97,0.39,9.2,Disappointing
167,6.9,0.33,0.31,4.2,0.04,21,93,0.9896,3.18,0.48,13.4,Good
813,7.5,0.32,0.24,4.6,53,8,134,0.9958,3.14,0.5,9.1,Disappointing
4486,8.3,0.25,0.33,2.5,53,12,72,0.99404,2.89,0.48,9.5,Disappointing
711,6.1,0.15,0.35,15.8,42,55,158,0.99642,3.24,0.37,10.6,Disappointing
1702,5.2,0.6,0.07,7,44,33,147,0.9944,3.33,0.58,9.7,Disappointing
3915,6.2,0.55,0.45,12,49,27,186,0.9974,3.17,0.5,9.3,Good
2409,5.9,0.2,0.28,1,43,45,100,0.99033,3.4,0.41,11.4,Good
3103,7,0.24,0.35,1,32,42,104,0.98988,3.16,0.37,11.7,Good
725,5.9,0.28,0.14,8.6,32,30,142,0.99542,3.28,0.44,9.5,Good
3170,8.3,0.41,0.51,2,46,11,207,993,3.02,0.55,11.4,Disappointing
299,6.4,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,Good
2389,6.8,0.38,0.29,9.9,37,40,146,0.99326,3.11,0.37,11.5,Good
887,6.7,0.25,0.26,1.55,41,118.5,216,0.9949,3.55,0.63,9.4,Disappointing
897,7.3,0.28,0.54,12.9,49,62,162.5,0.9984,3.06,0.45,9.1,Good
197,7.9,0.3,0.27,8.5,36,20,112,0.9939,2.96,0.46,11.7,Good
4029,6.4,0.28,0.41,6.8,45,61,216,0.9952,3.09,0.46,9.4,Disappointing
2458,5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,Disappointing
3594,7.4,0.36,0.33,1.4,25,27,55,0.9915,3.21,0.33,11.2,Good
2321,7.2,0.24,0.27,11.4,34,40,174,0.99773,3.2,0.44,9,Disappointing
658,6.2,0.25,0.21,15.55,39,28,159,0.9982,3.48,0.64,9.6,Good
179,6.6,0.33,0.32,15.6,54,62,227,0.99734,3.25,0.56,10.4,Disappointing
2350,7.9,0.46,0.32,4.1,33,40,138,0.9912,3.18,0.44,12.8,Good
861,6.6,0.34,0.27,6.2,59,23,136,0.9957,3.3,0.49,10.1,Good
1068,7.9,0.19,0.26,2.1,39,8,143,0.9942,3.05,0.74,9.8,Disappointing
2754,6,0.14,0.17,5.6,36,37,127,0.99373,3.05,0.57,9.8,Good
3899,6.6,0.24,0.33,10.1,32,8,81,0.99626,3.19,0.51,9.8,Good
4112,7.8,0.28,0.31,2.1,46,28,208,0.99434,3.23,0.64,9.8,Disappointing
