Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
4083,6.9,0.26,0.49,1.6,58,39,166,0.9965,3.65,0.52,9.4,0
1061,6.8,0.26,0.44,8.2,46,52,183,0.99584,3.2,0.51,9.4,0
2571,6.5,0.28,0.26,8.8,0.04,44,139,0.9956,3.32,0.37,10.2,1
2277,8.8,0.24,0.23,10.3,32,12,97,0.99571,3.13,0.4,10.7,1
1060,7.3,0.26,0.33,11.8,57,48,127,0.99693,3.1,0.55,10,1
75,6.5,0.32,0.23,1.2,54,39,208,0.99272,3.18,0.46,9.9,1
4048,7.5,0.31,0.24,7.1,31,28,141,0.99397,3.16,0.38,10.6,1
880,6.2,0.27,0.18,1.5,28,20,111,0.99228,3.41,0.5,10,0
1852,6.8,0.11,0.42,1.1,42,51,132,0.99059,3.18,0.74,11.3,1
2322,6,0.13,0.28,5.7,38,56,189.5,0.9948,3.59,0.43,10.6,1
1015,6.7,0.23,0.31,2.1,46,30,96,0.9926,3.33,0.64,10.7,1
1636,6.1,0.37,0.2,7.6,31,49,170,0.99558,3.22,0.48,9.5,0
1318,5.8,0.29,0.05,0.8,38,11,30,0.9924,3.36,0.35,9.2,0
347,6,0.2,0.38,1.3,34,37,104,0.98865,3.11,0.52,12.7,1
619,7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,1
2931,6.4,0.27,0.17,8.4,44,60,198,0.99578,3.21,0.47,9.4,0
3743,6.3,0.27,0.25,5.8,38,52,155,995,3.28,0.38,9.4,1
3042,6,0.19,0.26,12.4,48,50,147,0.9972,3.3,0.36,8.9,1
2917,7.1,0.18,0.74,15.6,44,44,176,0.9996,3.38,0.67,9,1
4186,6.2,0.28,0.51,7.9,56,49,206,0.9956,3.18,0.52,9.4,0
2510,6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,1
3526,5.3,0.16,0.39,1,28,40,101,0.99156,3.57,0.59,10.6,1
3965,6.4,0.17,0.34,1.5,91,42,135,0.9938,3.25,0.49,9.6,1
2656,6.4,0.25,0.33,1.4,0.04,42,115,0.9906,3.19,0.48,11.3,1
3202,5.8,0.17,0.36,1.3,36,11,70,0.99202,3.43,0.68,10.4,1
2788,6.4,0.16,0.25,1.4,57,21,125,0.99091,3.23,0.44,11.1,1
3257,7.4,0.17,0.29,1.4,47,23,107,0.9939,3.52,0.65,10.4,1
1032,6.7,0.24,0.33,12.3,46,31,145,0.9983,3.36,0.4,9.5,0
6,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1,1
656,6.4,0.29,0.32,2.4,14,34,89,0.99008,3.24,0.66,12.5,1
2567,6.6,0.27,0.41,1.3,52,16,142,0.9951,3.42,0.47,10,1
3719,7,0.31,0.26,7.4,69,28,160,0.9954,3.13,0.46,9.8,1
1745,6.7,0.23,0.17,1.3,61,14,100,0.9925,3.07,0.55,9.5,0
96,8,0.29,0.29,13.2,46,26,113,0.9983,3.25,0.37,9.7,1
211,7.2,0.39,0.54,1.4,157,34,132,0.99449,3.11,0.53,9,1
590,6.2,0.3,0.49,11.2,58,68,215,0.99656,3.19,0.6,9.4,1
3427,8.5,0.16,0.33,1,76,17,57,0.9921,3.14,0.46,10.6,1
2690,6.3,0.3,0.24,6.6,0.04,38,141,995,3.22,0.47,9.5,0
1800,9,0.3,0.49,7.2,39,32,84,0.9938,2.94,0.32,11.5,1
3509,6.4,0.18,0.74,11.9,46,54,168,0.9978,3.58,0.68,10.1,0
931,6.9,0.33,0.62,7.5,38,46,132,0.99143,3.23,0.43,13.4,1
396,6.5,0.26,0.34,16.3,51,56,197,1.0004,3.49,0.42,9.8,0
2487,8.3,0.18,0.3,1.1,33,20,57,0.99109,3.02,0.51,11,1
3708,7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,0
3047,6.5,0.2,0.35,3.9,0.04,27,140,0.99102,2.98,0.53,11.8,1
1311,6.7,0.2,0.24,6.5,44,28,100,0.99348,3.12,0.33,10.2,1
1471,9.2,0.19,0.42,2,47,16,104,0.99517,3.09,0.66,10,0
137,7.2,0.25,0.32,1.5,54,24,105,0.99154,3.17,0.48,11.1,1
1545,6.5,0.22,0.27,1.6,39,36,116,0.99178,3.38,0.57,11,1
2386,6.3,0.12,0.36,2.1,44,47,146,0.9914,3.27,0.74,11.4,1
2776,7,0.22,0.29,8.9,0.05,24,90,0.99556,3.29,0.46,9.8,1
4451,7,0.22,0.28,10.6,39,32,117,0.99355,3.05,0.55,11.5,1
3787,6,0.2,0.33,1.1,39,45,126,0.99051,3.31,0.45,11.6,1
4145,7.7,0.3,0.34,1.2,48,4,119,0.99084,3.18,0.34,12.1,1
4056,7.6,0.56,0.12,10.4,96,22,177,0.9983,3.32,0.45,9.1,0
1447,6.5,0.25,0.32,9.9,45,41,128,0.99636,3.18,0.52,9.6,1
3541,6.3,0.29,0.29,3.3,37,32,140,0.9895,3.17,0.36,12.8,1
2594,7.4,0.22,0.26,8.8,27,23,112,0.9931,2.98,0.41,11.4,1
844,6,0.16,0.37,1.5,25,43,117,0.9928,3.46,0.51,9.7,1
3595,7.2,0.34,0.3,8.4,51,40,167,0.99756,3.48,0.62,9.7,0
781,8.3,0.22,0.38,14.8,54,32,126,1.0002,3.22,0.5,9.7,0
1529,7.4,0.19,0.3,12.8,53,48.5,229,0.9986,3.14,0.49,9.1,1
3492,6.6,0.17,0.28,1.8,42,62,178,0.99204,3.15,0.42,10.2,0
3253,5.6,295,0.2,2.2,49,18,134,0.99378,3.21,0.68,10,0
2004,7.9,0.16,0.74,17.85,37,52,187,0.9998,2.99,0.41,9.3,0
4490,6.4,125,0.29,5.85,42,24,99,992,3.23,0.32,12,1
3223,7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,1
2506,7.2,0.37,0.15,2,29,27,87,0.9903,3.3,0.59,12.6,1
3246,5.6,0.49,0.13,4.5,39,17,116,0.9907,3.42,0.9,13.7,1
4299,7.9,0.34,0.44,6.5,27,47,126,0.99124,2.96,0.37,12.5,1
882,7.6,0.3,0.37,1.6,87,27,177,0.99438,3.09,0.5,9.8,0
2444,7.9,0.21,0.4,1.2,39,38,107,992,3.21,0.54,10.8,1
1672,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,1
4435,9.1,0.33,0.38,1.7,62,50.5,344,0.9958,3.1,0.7,9.5,0
4308,7.4,0.16,0.31,6.85,59,31,131,0.9952,3.29,0.34,9.7,0
1627,5.7,0.22,0.22,16.65,44,39,110,0.99855,3.24,0.48,9,1
3430,5.3,0.24,0.33,1.3,33,25,97,0.9906,3.59,0.38,11,1
2030,5.3,0.76,0.03,2.7,43,27,93,0.9932,3.34,0.38,9.2,0
2406,6.4,0.21,0.21,5.1,97,21,105,0.9939,3.07,0.46,9.6,0
3745,7.8,0.42,0.26,9.2,58,34,199,0.9972,3.14,0.55,9.3,1
4617,7.5,0.24,0.31,13,49,46,217,0.9985,3.08,0.53,8.8,0
3662,7.2,0.16,0.49,1.3,37,27,104,0.9924,3.23,0.57,10.6,1
2811,6.4,0.22,0.32,7.9,29,34,124,0.9948,3.4,0.39,10.2,0
3066,5.6,255,0.57,10.7,56,66,171,0.99464,3.25,0.61,10.4,1
2088,6.3,0.35,0.26,17.6,61,59,198,0.99918,3.11,0.49,8.8,0
924,5.8,0.18,0.28,1.3,34,9,94,0.99092,3.21,0.52,11.2,1
3437,6.2,0.33,0.29,1.3,42,26,138,0.9956,3.77,0.64,9.5,0
3248,8.2,0.26,0.44,1.3,46,7,69,0.9944,3.14,0.62,10.2,0
3911,6,0.28,0.25,1.8,42,8,108,0.9929,3.08,0.55,9,0
858,6.2,0.18,0.38,1.5,28,36,117,993,3.47,0.54,9.7,1
3505,7.2,0.24,0.34,1.1,45,3,64,0.9913,3.23,0.51,11.4,0
705,7.1,0.26,0.31,2.2,44,29,128,0.9937,3.34,0.64,10.9,1
1708,6.6,0.27,0.25,1.2,33,36,111,0.98918,3.16,0.37,12.4,1
2882,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,1
3478,6.6,0.39,0.39,11.9,57,51,221,0.99851,3.26,0.51,8.9,1
2822,6.6,0.21,0.31,11.4,39,46,165,0.99795,3.41,0.44,9.8,1
865,6.1,0.28,0.24,19.95,74,32,174,0.99922,3.19,0.44,9.3,1
2403,6.2,0.37,0.24,6.1,32,19,86,0.98934,3.04,0.26,13.4,1
2246,6.9,0.44,0.18,11.8,51,26,126,0.9975,3.23,0.48,9.1,0
2057,7.7,0.3,0.42,14.3,45,45,213,0.9991,3.18,0.63,9.2,0
2089,7.9,0.37,0.3,2.7,29,64,158,0.9916,3.12,0.59,12,1
2015,,0.21,0.28,5.9,47,29,101,0.99278,3.15,0.4,11,1
2289,6.3,0.33,0.2,17.9,66,36,161,0.9991,3.14,0.51,8.8,0
3313,5.1,0.35,0.26,6.8,34,36,120,0.99188,3.38,0.4,11.5,1
2831,7,0.16,0.25,14.3,44,27,149,998,2.91,0.46,9.2,1
257,6,395,0,1.4,42,7,55,0.99135,3.37,0.38,11.2,0
3503,6.8,0.39,0.31,14.35,43,28,162,0.9988,3.17,0.54,9.1,0
547,5.8,0.4,0.42,4.4,47,38.5,245,0.9937,3.25,0.57,9.6,1
1457,6.9,0.24,0.33,12.5,46,47,153,0.9983,3.28,0.77,9.6,1
339,5.2,0.17,0.27,0.7,0.03,11,68,0.99218,3.3,0.41,9.8,0
357,6,0.34,0.29,6.1,46,29,134,0.99462,3.48,0.57,10.7,1
4303,6.6,0.34,0.2,1,53,26,112,0.99336,3.32,0.55,9.1,0
3217,6.2,0.23,0.35,0.7,51,24,111,0.9916,3.37,0.43,11,0
4413,7.6,0.39,0.46,11.7,84,55,170,0.99773,2.91,0.51,9,0
1242,6.3,0.32,0.35,11.1,39,29,198,0.9984,3.36,0.5,9.4,1
4246,6.4,0.24,0.32,0.95,41,23,131,0.99033,3.25,0.35,11.8,0
3649,8.3,0.14,0.45,1.5,39,18,98,0.99215,3.02,0.56,11,1
3754,6.2,255,0.27,1.3,37,30,86,0.98834,3.05,0.59,12.9,1
2495,7.5,705,0.1,13,44,44,214,0.99741,3.1,0.5,9.1,0
947,5.6,0.39,0.24,4.7,34,27,77,0.9906,3.28,0.36,12.7,0
3913,5.5,0.16,0.31,1.2,26,31,68,0.9898,3.33,0.44,11.6333333333333,1
4574,7.3,0.19,0.49,15.55,58,50,134,0.9998,3.42,0.36,9.1,1
1908,6.9,0.32,0.13,7.8,42,11,117,996,3.23,0.37,9.2,0
267,7.9,0.18,0.49,5.2,51,36,157,0.9953,3.18,0.48,10.6,1
200,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,1
3044,5.6,245,0.25,9.7,32,12,68,994,3.31,0.34,10.5,0
2767,5.9,0.32,0.28,4.7,39,34,94,0.98964,3.22,0.57,13.1,1
2104,6.7,0.23,0.25,1.6,36,28,143,0.99256,3.3,0.54,10.3,1
718,6.6,0.17,0.38,1.5,32,28,112,0.9914,3.25,0.55,11.4,1
1170,7,0.29,0.33,0.9,41,20,117,0.99048,3.21,0.5,11.4,0
475,5.6,0.21,0.4,1.3,41,81,147,0.9901,3.22,0.95,11.6,1
3428,6.8,0.16,0.36,1.3,34,32,98,0.99058,3.02,0.58,11.3,1
2592,7,0.36,0.32,10.5,45,35,135,0.9935,3.09,0.33,11.6,1
3048,6.8,0.16,0.36,1.3,34,32,98,0.99058,3.02,0.58,11.3,1
2769,7.6,0.32,0.35,1.6,92,24,138,0.99438,3.19,0.44,9.8,0
3200,5.5,335,0.3,2.5,71,27,128,0.9924,3.14,0.51,9.6,1
1261,6.9,0.21,0.28,2.4,56,49,159,0.9944,3.02,0.47,8.8,1
157,6.4,0.21,0.44,7.4,45,47,182,0.9957,3.24,0.46,9.1,0
4273,6.8,0.32,0.18,7.5,41,71,223,0.9959,3.14,0.41,8.9,0
4377,7,0.34,0.1,3.5,44,17,63,0.9937,3.01,0.39,9.2,0
1501,6.7,0.18,0.37,1.3,27,42,125,0.98939,3.24,0.37,12.8,1
4514,6.5,0.34,0.28,1.8,41,43,188,0.9928,3.13,0.37,9.6,1
3873,6.1,0.31,0.58,5,39,36,114,0.9909,3.3,0.6,12.3,1
1001,6.4,0.3,0.51,5.5,48,62,172,0.9942,3.08,0.45,9.1,1
3033,6.2,0.2,0.31,1,31,22,73,0.99035,3.24,0.52,11.3,1
3736,8.4,0.17,0.31,6.7,38,29,132,0.9945,3.1,0.32,10.6,1
2721,7.6,0.3,0.38,2.1,43,10,98,0.99296,3.17,0.65,11,0
846,8.1,0.26,0.37,1.9,72,48,159,0.9949,3.37,0.7,10.9,1
3196,8,0.59,0.71,17.35,38,61,228,1,2.95,0.75,9.3,0
4135,6.6,0.22,0.37,15.4,35,62,153,0.99845,3.02,0.4,9.3,0
434,6.4,0.28,0.22,12.8,39,51,150,0.99535,3.23,0.43,10.7,1
3453,7.2,0.31,0.5,13.3,56,68,195,0.9982,3.01,0.47,9.2,0
474,6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,1
1803,6,0.32,0.33,9.9,32,22,90,0.99258,3.1,0.43,12.1,1
2189,6.2,0.21,0.27,1.7,38,41,150,0.9933,3.49,0.71,10.5,1
1918,5.8,0.2,0.24,1.4,33,65,169,0.99043,3.59,0.56,12.3,1
4585,6.2,0.24,0.29,13.3,39,49,130,0.9952,3.33,0.46,11,1
3095,5.9,0.23,0.24,3.8,38,61,152,0.99139,3.31,0.5,11.3,1
754,8.3,0.39,0.7,10.6,45,33,169,0.9976,3.09,0.57,9.4,0
46,6.7,0.31,0.3,2.1,38,18,130,0.9928,3.36,0.63,10.6,1
3820,6.2,0.25,0.54,7,46,58,176,0.99454,3.19,0.7,10.4,0
4302,6.5,0.38,0.53,1.4,142,5,69,0.9926,3.14,0.52,10.1,0
2991,7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,0
1851,7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,0
448,6.5,0.21,0.37,2.5,48,70,138,0.9917,3.33,0.75,11.4,1
720,7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,0
4060,6.6,0.34,0.28,1.3,35,32,90,0.9916,3.1,0.42,10.7,1
2838,7.4,0.36,0.32,1.9,36,27,119,0.99196,3.15,0.49,11.2,1
4315,6.8,0.4,0.29,2.8,44,27,97,0.9904,3.12,0.42,11.2,1
1087,6.7,0.22,0.37,1.6,28,24,102,0.9913,3.29,0.59,11.6,1
1658,6.2,0.23,0.23,1.2,18,18,128,0.99178,3.05,0.28,10.6,0
1106,7.2,0.15,0.39,1.8,43,21,159,0.9948,3.52,0.47,10,0
4140,8.1,0.29,0.49,7.1,42,22,124,0.9944,3.14,0.41,10.8,1
2923,7.3,155,0.49,1.3,39,34,136,0.9926,3.14,0.77,10.5,1
4373,6.8,0.24,0.37,7.45,43,59,188,0.99579,3.2,0.5,9.4,1
2640,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,1
3309,6.4,0.34,0.23,6.3,39,37,143,0.9944,3.19,0.65,10,1
1456,6.5,0.41,0.22,4.8,52,49,142,0.9946,3.14,0.62,9.2,0
1314,6,0.2,0.24,1.8,0.03,30,105,0.9909,3.31,0.47,11.5,1
1228,7.1,0.16,0.36,1.2,43,21,90,0.9925,3.16,0.42,11,1
3659,6.8,0.21,0.36,18.1,,32,133,1,3.27,0.48,8.8,0
4211,6.8,0.63,0.04,1.3,58,25,133,0.99271,3.17,0.39,10.2,0
2367,6,0.28,0.49,6.8,48,61,222,0.9953,3.19,0.47,9.3,0
802,6.7,0.26,0.29,7.1,36,28,100,0.99534,3.08,0.36,9.3,1
2787,6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6,1
4357,5.8,0.22,0.29,0.9,34,34,89,0.98936,3.14,0.36,11.1,1
3470,7.2,0.23,0.38,14.3,58,55,194,0.9979,3.09,0.44,9,1
1599,6.6,0.32,0.33,2.5,52,40,210,0.99316,3.15,0.6,10,0
2253,8,0.22,0.42,14.6,44,45,163,1.0003,3.21,0.69,8.6,1
4250,7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,1
3767,7,0.15,0.28,14.7,51,29,149,0.99792,2.96,0.39,9,1
1406,6.6,0.23,0.29,14.45,57,29,144,0.99756,3.33,0.54,10.2,1
3081,5.7,0.21,0.32,0.9,38,38,121,0.99074,3.24,0.46,10.6,1
2399,8,0.14,0.49,1.5,35,42,120,0.9928,3.26,0.4,10.6,1
1110,8.6,0.34,0.36,1.4,45,11,119,0.99556,3.17,0.47,9.4,0
1575,7.3,0.22,0.3,8.2,47,42,207,0.9966,3.33,0.46,9.5,1
3174,7.5,0.25,0.32,8.2,24,53,209,0.99563,3.12,0.46,10.8,1
3003,6.6,0.15,0.32,6,33,59,128,0.99192,3.19,0.71,12.1,1
750,7,0.46,0.2,16.7,46,50,184,0.99898,3.08,0.56,9.4,0
1010,7.3,0.34,0.22,1.4,44,43,176,0.99286,3.14,0.46,9.9,0
4136,8.4,0.58,0.27,12.15,33,37,116,0.9959,2.99,0.39,10.8,1
144,7.7,0.15,0.29,1.3,29,10,64,0.9932,3.35,0.39,10.1,0
3162,6.2,0.36,0.26,13.2,51,54,201,0.9976,3.25,0.46,9,0
2676,7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,1
2213,6.9,0.2,0.37,6.2,27,24,97,992,3.38,0.49,12.2,1
1332,9.2,0.28,0.46,3.2,58,39,133,996,3.14,0.58,9.5,0
873,7.3,0.28,0.42,1.2,33,29,142,0.99205,3.17,0.43,10.7,0
3466,5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,1
1201,7.8,0.21,0.34,11.9,39,55,140,0.9959,3.02,0.31,10.3,1
3445,6.7,0.26,0.39,6.4,171,64,200,0.99562,3.19,0.38,9.4,1
3814,8.4,0.36,0.36,11.1,32,21,132,0.99313,2.95,0.39,13,1
3034,5.8,0.3,0.42,1.1,36,19,113,0.98871,3.1,0.46,12.6,1
1642,7.6,0.28,0.17,1.6,46,28,117,0.99288,3.08,0.43,10,0
2083,6.3,0.28,0.24,8.45,31,32,172,0.9958,3.39,0.57,9.7,1
4279,6.4,0.29,0.24,3.2,37,31,95,0.98942,2.9,0.66,12.6,1
1189,6.6,0.24,0.28,1.8,28,39,132,0.99182,3.34,0.46,11.4,0
2920,6.2,0.16,0.47,1.4,29,23,81,0.99,3.26,0.42,12.2,1
2502,6.1,0.34,0.21,5,42,17,133,0.99373,3.02,0.53,9.4,0
2598,6.3,0.22,0.27,4.5,36,81,157,0.9928,3.05,0.76,10.7,1
1055,6.8,0.26,0.32,7,41,38,118,0.9939,3.25,0.52,10.8,1
302,6.6,0.24,0.27,1.4,57,33,152,0.9934,3.22,0.56,9.5,1
3658,6.7,0.29,0.45,14.3,54,30,181,0.99869,3.14,0.57,9.1,0
1468,6.6,0.24,0.29,2,23,19,86,0.99,3.25,0.45,12.5,1
1820,8.3,0.42,0.62,19.25,0.04,41,172,1.0002,2.98,0.67,9.7,0
4355,7.2,0.17,0.34,6.4,42,16,111,0.99278,2.99,0.4,10.8,1
70,6.8,0.25,0.27,10.7,76,47,154,0.9967,3.05,0.38,9,0
691,6.7,0.46,0.18,2.4,34,25,98,0.9896,3.08,0.44,12.6,1
1037,8.2,0.23,0.29,1.8,47,47,187,0.9933,3.13,0.5,10.2,1
1897,9.8,0.44,0.4,2.8,36,35,167,0.9956,2.97,0.39,9.2,0
167,6.9,0.33,0.31,4.2,0.04,21,93,0.9896,3.18,0.48,13.4,1
813,7.5,0.32,0.24,4.6,53,8,134,0.9958,3.14,0.5,9.1,0
4486,8.3,0.25,0.33,2.5,53,12,72,0.99404,2.89,0.48,9.5,0
711,6.1,0.15,0.35,15.8,42,55,158,0.99642,3.24,0.37,10.6,0
1702,5.2,0.6,0.07,7,44,33,147,0.9944,3.33,0.58,9.7,0
3915,6.2,0.55,0.45,12,49,27,186,0.9974,3.17,0.5,9.3,1
2409,5.9,0.2,0.28,1,43,45,100,0.99033,3.4,0.41,11.4,1
3103,7,0.24,0.35,1,32,42,104,0.98988,3.16,0.37,11.7,1
725,5.9,0.28,0.14,8.6,32,30,142,0.99542,3.28,0.44,9.5,1
3170,8.3,0.41,0.51,2,46,11,207,993,3.02,0.55,11.4,0
299,6.4,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,1
2389,6.8,0.38,0.29,9.9,37,40,146,0.99326,3.11,0.37,11.5,1
887,6.7,0.25,0.26,1.55,41,118.5,216,0.9949,3.55,0.63,9.4,0
897,7.3,0.28,0.54,12.9,49,62,162.5,0.9984,3.06,0.45,9.1,1
197,7.9,0.3,0.27,8.5,36,20,112,0.9939,2.96,0.46,11.7,1
4029,6.4,0.28,0.41,6.8,45,61,216,0.9952,3.09,0.46,9.4,0
2458,5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,0
3594,7.4,0.36,0.33,1.4,25,27,55,0.9915,3.21,0.33,11.2,1
2321,7.2,0.24,0.27,11.4,34,40,174,0.99773,3.2,0.44,9,0
658,6.2,0.25,0.21,15.55,39,28,159,0.9982,3.48,0.64,9.6,1
179,6.6,0.33,0.32,15.6,54,62,227,0.99734,3.25,0.56,10.4,0
2350,7.9,0.46,0.32,4.1,33,40,138,0.9912,3.18,0.44,12.8,1
861,6.6,0.34,0.27,6.2,59,23,136,0.9957,3.3,0.49,10.1,1
1068,7.9,0.19,0.26,2.1,39,8,143,0.9942,3.05,0.74,9.8,0
2754,6,0.14,0.17,5.6,36,37,127,0.99373,3.05,0.57,9.8,1
3899,6.6,0.24,0.33,10.1,32,8,81,0.99626,3.19,0.51,9.8,1
4112,7.8,0.28,0.31,2.1,46,28,208,0.99434,3.23,0.64,9.8,0
383,7.2,0.25,0.28,14.4,55,55,205,0.9986,3.12,0.38,9,1
1626,7.1,0.2,0.31,7.4,53,32,211,0.99587,3.31,0.59,10.4,1
3148,6.2,0.2,0.49,1.6,65,17,143,0.9937,3.22,0.52,9.2,1
2134,7.2,0.19,0.39,1.2,36,32,85,0.9918,3.16,0.5,10.5,0
2850,6.7,0.3,0.44,18.5,57,65,224,0.99956,3.11,0.53,9.1,0
3301,5.3,0.3,0.3,1.2,29,25,93,0.98742,3.31,0.4,13.6,1
3981,6.9,0.18,0.33,1,54,24,164,0.9926,3.42,0.51,10.5,0
2854,6.4,0.22,0.32,7.2,28,15,83,993,3.13,0.55,10.9,1
1595,6.7,0.28,0.42,3.5,35,43,105,0.99021,3.18,0.38,12.2,1
2511,7.3,0.2,0.44,1.4,45,21,98,0.9924,3.15,0.46,10,1
1631,8.2,0.52,0.34,1.2,42,18,167,0.99366,3.24,0.39,10.6,0
4379,6.2,0.26,0.2,8,47,35,111,0.99445,3.11,0.42,10.4,1
1761,8.2,0.21,0.32,10.65,53,53,145,0.9972,3.17,0.48,10.2,1
1153,5.7,0.25,0.21,1.5,44,21,108,0.99142,3.3,0.59,11,1
3395,8.2,0.22,0.3,1.8,47,47,185,0.9933,,0.5,10.2,1
4630,6.1,0.44,0.28,4.25,32,43,132,0.9916,3.26,0.47,11.2666666666667,1
794,7.1,0.23,0.39,13.7,58,26,172,0.99755,2.9,0.46,9,1
1466,5.5,0.34,0.26,2.2,21,31,119,0.98919,3.55,0.49,13,1
328,5.2,0.44,0.04,1.4,36,43,119,0.9894,3.36,0.33,12.1,1
3252,6.5,0.36,0.31,4.1,61,20,134,0.99475,3.18,0.45,9,1
310,6.7,0.16,0.32,12.5,35,18,156,0.99666,2.88,0.36,9,1
719,7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,1
464,6.6,0.25,0.3,14.4,52,40,183,998,3.02,0.5,9.1,1
2707,6.3,0.25,0.27,6.6,54,40,158,0.99378,3.2,0.48,10.3,0
4105,8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,1
3330,7.1,0.31,0.17,1,42,21,144,0.99304,3.13,0.4,9.6,0
1875,6.6,0.25,0.25,1.3,0.04,28,85,0.98984,2.87,0.48,11.2,1
226,7.6,0.26,0.58,7.9,41,62,180,0.9966,3.07,0.38,9,0
4075,6.3,0.37,0.51,6.3,48,35,146,0.9943,3.1,1.01,10.5,1
3524,7,0.35,0.24,1.9,0.04,21,144,0.9923,3.35,0.38,11,0
2470,7.1,0.39,0.79,1.4,194,23,90,0.99212,3.17,0.46,10.5,1
1397,4.6,445,0,1.4,53,11,178,0.99426,3.79,0.55,10.2,0
4387,8,0.3,0.49,9.4,46,47,188,0.9964,3.14,0.48,10,0
3755,6.6,0.25,0.32,5.6,39,15,68,0.99163,2.96,0.52,11.1,1
2219,8.8,0.23,0.74,3.2,42,15,126,0.9934,3.02,0.51,11.2,1
3136,7.3,0.32,0.25,7.2,56,47,180,0.9961,3.08,0.47,8.8,0
896,6.5,0.23,0.45,2.1,27,43,104,0.99054,3.02,0.52,11.3,1
207,7,0.61,0.26,1.7,51,25,161,0.9946,3.36,0.6,10.6,0
1356,7.3,0.26,0.33,17.85,49,41.5,195,1,3.06,0.44,9.1,1
978,7,0.28,0.39,8.7,51,32,141,0.9961,3.38,0.53,10.5,1
1368,7.6,0.29,0.29,4.4,51,26,146,0.9939,3.16,0.39,10.2,0
4506,6.3,0.34,0.29,6.2,46,29,227,0.9952,3.29,0.53,10.1,1
4137,6,0.17,0.36,1.7,42,14,61,0.99144,3.22,0.54,10.8,1
3657,8.2,0.2,0.36,8.1,35,60,163,0.9952,3.05,0.3,10.3,1
742,7.5,0.24,0.29,1.1,46,34,84,0.9902,3.04,0.39,11.45,1
3808,6.5,0.27,0.19,4.2,46,6,114,0.9955,3.25,0.35,8.6,0
3540,6.6,0.37,0.47,6.5,61,23,150,0.9954,3.14,0.45,9.6,1
3476,7,0.32,0.31,6.4,31,38,115,0.99235,3.38,0.58,12.2,1
954,6.3,0.22,0.43,4.55,38,31,130,0.9918,3.35,0.33,11.5,1
3138,5.8,315,0.27,1.55,26,15,70,0.98994,3.37,0.4,11.9,1
1475,9.8,0.31,0.49,15.4,46,13,119,1.0004,3.18,0.45,9.5,0
4560,6.8,0.21,0.27,18.15,42,41,146,1.0001,3.3,0.36,8.7,0
191,8.4,0.16,0.33,1.5,33,16,98,994,3.14,0.42,9.7,1
2958,6.4,0.25,0.57,1,62,21,122,0.99238,3,0.4,9.5,0
3407,5.8,0.32,0.23,1.5,33,39,121,0.9887,2.96,0.35,12,0
3682,5.9,0.4,0.32,6,34,50,127,992,3.51,0.58,12.5,1
2638,5.9,0.19,0.26,7.4,34,33,123,995,3.49,0.42,10.1,1
2438,7.9,0.33,0.28,31.6,53,35,176,1.0103,3.15,0.38,8.8,1
1913,7.4,0.23,0.25,1.4,49,43,141,0.9934,3.42,0.54,10.2,1
3583,6.6,0.36,0.52,11.3,46,8,110,0.9966,3.07,0.46,9.4,0
1665,5.9,0.28,0.14,8.6,32,30,142,0.99542,3.28,0.44,9.5,1
756,7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,1
1951,6.3,0.2,0.4,1.5,37,35,107,0.9917,3.46,0.5,11.4,1
2739,7.1,0.85,0.49,8.7,28,40,184,0.9962,3.22,0.36,10.7,0
3776,6,0.33,0.18,3,36,5,85,0.99125,3.28,0.4,11.5,0
595,7.3,0.2,0.44,1.4,45,21,98,0.9924,3.15,0.46,10,1
4475,6.9,0.4,0.43,6.2,65,42,178,0.99552,3.11,0.53,9.4,0
